maakunta;tkg;species;component;year;bm;ala
1;7;2;2;2019;0;NA
1;7;2;2;2020;0;NA
1;7;2;2;2021;0;NA
1;7;2;3;2015;0;NA
1;7;2;3;2016;0;0
1;7;2;3;2017;0;NA
1;7;2;3;2018;0;NA
1;7;2;3;2019;0;NA
1;7;2;3;2020;0;NA
1;7;2;3;2021;0;NA
1;7;2;4;2015;0;NA
1;7;2;4;2016;0;0
1;7;2;4;2017;0;NA
1;7;2;4;2018;0;NA
1;7;2;4;2019;0;NA
1;7;2;4;2020;0;NA
1;7;2;4;2021;0;NA
1;7;2;5;2015;0;NA
1;7;2;5;2016;0;0
1;7;2;5;2017;0;NA
1;7;2;5;2018;0;NA
1;7;2;5;2019;0;NA
1;7;2;5;2020;0;NA
1;7;2;5;2021;0;NA
1;7;2;6;2015;0;NA
1;7;2;6;2016;0;0
1;7;2;6;2017;0;NA
1;7;2;6;2018;0;NA
1;7;2;6;2019;0;NA
1;7;2;6;2020;0;NA
1;7;2;6;2021;0;NA
1;7;2;7;2015;0;NA
1;7;2;7;2016;0;0
1;7;2;7;2017;0;NA
1;7;2;7;2018;0;NA
1;7;2;7;2019;0;NA
1;7;2;7;2020;0;NA
1;7;2;7;2021;0;NA
1;7;3;1;2015;0;NA
1;7;3;1;2016;0;0
1;7;3;1;2017;0;NA
1;7;3;1;2018;0;NA
1;7;3;1;2019;0;NA
1;7;3;1;2020;0;NA
1;7;3;1;2021;0;NA
1;7;3;2;2015;0;NA
1;7;3;2;2016;0;0
1;7;3;2;2017;0;NA
1;7;3;2;2018;0;NA
1;7;3;2;2019;0;NA
1;7;3;2;2020;0;NA
1;7;3;2;2021;0;NA
1;7;3;3;2015;0;NA
1;7;3;3;2016;0;0
1;7;3;3;2017;0;NA
1;7;3;3;2018;0;NA
1;7;3;3;2019;0;NA
1;7;3;3;2020;0;NA
1;7;3;3;2021;0;NA
1;7;3;4;2015;0;NA
1;7;3;4;2016;0;0
1;7;3;4;2017;0;NA
1;7;3;4;2018;0;NA
1;7;3;4;2019;0;NA
1;7;3;4;2020;0;NA
1;7;3;4;2021;0;NA
1;7;3;5;2015;0;NA
1;7;3;5;2016;0;0
1;7;3;5;2017;0;NA
1;7;3;5;2018;0;NA
1;7;3;5;2019;0;NA
1;7;3;5;2020;0;NA
1;7;3;5;2021;0;NA
1;7;3;6;2015;0;NA
1;7;3;6;2016;0;0
1;7;3;6;2017;0;NA
1;7;3;6;2018;0;NA
1;7;3;6;2019;0;NA
1;7;3;6;2020;0;NA
1;7;3;6;2021;0;NA
1;7;3;7;2015;0;NA
1;7;3;7;2016;0;0
1;7;3;7;2017;0;NA
1;7;3;7;2018;0;NA
1;7;3;7;2019;0;NA
1;7;3;7;2020;0;NA
1;7;3;7;2021;0;NA
2;1;1;1;2015;21.967991703;NA
2;1;1;1;2016;21.967991703;160.31864704
2;1;1;1;2017;21.967991703;NA
2;1;1;1;2018;21.967991703;NA
2;1;1;1;2019;21.967991703;NA
2;1;1;1;2020;21.967991703;NA
2;1;1;1;2021;21.967991703;NA
2;1;1;2;2015;1.740036028;NA
2;1;1;2;2016;1.740036028;160.31864704
2;1;1;2;2017;1.740036028;NA
2;1;1;2;2018;1.740036028;NA
2;1;1;2;2019;1.740036028;NA
2;1;1;2;2020;1.740036028;NA
2;1;1;2;2021;1.740036028;NA
2;1;1;3;2015;3.5053871489;NA
2;1;1;3;2016;3.5053871489;160.31864704
2;1;1;3;2017;3.5053871489;NA
2;1;1;3;2018;3.5053871489;NA
2;1;1;3;2019;3.5053871489;NA
2;1;1;3;2020;3.5053871489;NA
2;1;1;3;2021;3.5053871489;NA
2;1;1;4;2015;1.2203521687;NA
2;1;1;4;2016;1.2203521687;160.31864704
2;1;1;4;2017;1.2203521687;NA
2;1;1;4;2018;1.2203521687;NA
2;1;1;4;2019;1.2203521687;NA
2;1;1;4;2020;1.2203521687;NA
2;1;1;4;2021;1.2203521687;NA
2;1;1;5;2015;0.908186483;NA
2;1;1;5;2016;0.908186483;160.31864704
2;1;1;5;2017;0.908186483;NA
2;1;1;5;2018;0.908186483;NA
2;1;1;5;2019;0.908186483;NA
2;1;1;5;2020;0.908186483;NA
2;1;1;5;2021;0.908186483;NA
2;1;1;6;2015;1.9078580711;NA
2;1;1;6;2016;1.9078580711;160.31864704
2;1;1;6;2017;1.9078580711;NA
2;1;1;6;2018;1.9078580711;NA
2;1;1;6;2019;1.9078580711;NA
2;1;1;6;2020;1.9078580711;NA
2;1;1;6;2021;1.9078580711;NA
2;1;1;7;2015;6.2263708544;NA
2;1;1;7;2016;6.2263708544;160.31864704
2;1;1;7;2017;6.2263708544;NA
2;1;1;7;2018;6.2263708544;NA
2;1;1;7;2019;6.2263708544;NA
2;1;1;7;2020;6.2263708544;NA
2;1;1;7;2021;6.2263708544;NA
2;1;2;1;2015;27.017581611;NA
2;1;2;1;2016;27.017581611;160.31864704
2;1;2;1;2017;27.017581611;NA
2;1;2;1;2018;27.017581611;NA
2;1;2;1;2019;27.017581611;NA
2;1;2;1;2020;27.017581611;NA
2;1;2;1;2021;27.017581611;NA
2;1;2;2;2015;3.6256132616;NA
2;1;2;2;2016;3.6256132616;160.31864704
2;1;2;2;2017;3.6256132616;NA
2;1;2;2;2018;3.6256132616;NA
2;1;2;2;2019;3.6256132616;NA
2;1;2;2;2020;3.6256132616;NA
2;1;2;2;2021;3.6256132616;NA
2;1;2;3;2015;8.6279288954;NA
2;1;2;3;2016;8.6279288954;160.31864704
2;1;2;3;2017;8.6279288954;NA
2;1;2;3;2018;8.6279288954;NA
2;1;2;3;2019;8.6279288954;NA
2;1;2;3;2020;8.6279288954;NA
2;1;2;3;2021;8.6279288954;NA
2;1;2;4;2015;5.7022265592;NA
2;1;2;4;2016;5.7022265592;160.31864704
2;1;2;4;2017;5.7022265592;NA
2;1;2;4;2018;5.7022265592;NA
2;1;2;4;2019;5.7022265592;NA
2;1;2;4;2020;5.7022265592;NA
2;1;2;4;2021;5.7022265592;NA
2;1;2;5;2015;1.3917185835;NA
2;1;2;5;2016;1.3917185835;160.31864704
2;1;2;5;2017;1.3917185835;NA
2;1;2;5;2018;1.3917185835;NA
2;1;2;5;2019;1.3917185835;NA
2;1;2;5;2020;1.3917185835;NA
2;1;2;5;2021;1.3917185835;NA
2;1;2;6;2015;3.1301273451;NA
2;1;2;6;2016;3.1301273451;160.31864704
2;1;2;6;2017;3.1301273451;NA
2;1;2;6;2018;3.1301273451;NA
2;1;2;6;2019;3.1301273451;NA
2;1;2;6;2020;3.1301273451;NA
2;1;2;6;2021;3.1301273451;NA
2;1;2;7;2015;11.983220721;NA
2;1;2;7;2016;11.983220721;160.31864704
2;1;2;7;2017;11.983220721;NA
2;1;2;7;2018;11.983220721;NA
2;1;2;7;2019;11.983220721;NA
2;1;2;7;2020;11.983220721;NA
2;1;2;7;2021;11.983220721;NA
2;1;3;1;2015;23.813669252;NA
2;1;3;1;2016;23.813669252;160.31864704
2;1;3;1;2017;23.813669252;NA
2;1;3;1;2018;23.813669252;NA
2;1;3;1;2019;23.813669252;NA
2;1;3;1;2020;23.813669252;NA
2;1;3;1;2021;23.813669252;NA
2;1;3;2;2015;3.8992161057;NA
2;1;3;2;2016;3.8992161057;160.31864704
2;1;3;2;2017;3.8992161057;NA
2;1;3;2;2018;3.8992161057;NA
2;1;3;2;2019;3.8992161057;NA
2;1;3;2;2020;3.8992161057;NA
2;1;3;2;2021;3.8992161057;NA
2;1;3;3;2015;3.4812852224;NA
2;1;3;3;2016;3.4812852224;160.31864704
2;1;3;3;2017;3.4812852224;NA
2;1;3;3;2018;3.4812852224;NA
2;1;3;3;2019;3.4812852224;NA
2;1;3;3;2020;3.4812852224;NA
2;1;3;3;2021;3.4812852224;NA
2;1;3;4;2015;1.2408951043;NA
2;1;3;4;2016;1.2408951043;160.31864704
2;1;3;4;2017;1.2408951043;NA
2;1;3;4;2018;1.2408951043;NA
2;1;3;4;2019;1.2408951043;NA
2;1;3;4;2020;1.2408951043;NA
2;1;3;4;2021;1.2408951043;NA
2;1;3;5;2015;0.2433195417;NA
2;1;3;5;2016;0.2433195417;160.31864704
2;1;3;5;2017;0.2433195417;NA
2;1;3;5;2018;0.2433195417;NA
2;1;3;5;2019;0.2433195417;NA
2;1;3;5;2020;0.2433195417;NA
2;1;3;5;2021;0.2433195417;NA
2;1;3;6;2015;2.0078524919;NA
2;1;3;6;2016;2.0078524919;160.31864704
2;1;3;6;2017;2.0078524919;NA
2;1;3;6;2018;2.0078524919;NA
2;1;3;6;2019;2.0078524919;NA
2;1;3;6;2020;2.0078524919;NA
2;1;3;6;2021;2.0078524919;NA
2;1;3;7;2015;8.1952283091;NA
2;1;3;7;2016;8.1952283091;160.31864704
2;1;3;7;2017;8.1952283091;NA
2;1;3;7;2018;8.1952283091;NA
2;1;3;7;2019;8.1952283091;NA
2;1;3;7;2020;8.1952283091;NA
2;1;3;7;2021;8.1952283091;NA
2;2;1;1;2015;26.2750909844254;NA
2;2;1;1;2016;26.2750909844254;209.417937419658
2;2;1;1;2017;26.2750909844254;NA
2;2;1;1;2018;26.2750909844254;NA
2;2;1;1;2019;26.2750909844254;NA
2;2;1;1;2020;26.2750909844254;NA
2;2;1;1;2021;26.2750909844254;NA
2;2;1;2;2015;1.78015186981187;NA
2;2;1;2;2016;1.78015186981187;209.417937419658
2;2;1;2;2017;1.78015186981187;NA
2;2;1;2;2018;1.78015186981187;NA
2;2;1;2;2019;1.78015186981187;NA
2;2;1;2;2020;1.78015186981187;NA
2;2;1;2;2021;1.78015186981187;NA
2;2;1;3;2015;4.43658770438743;NA
2;2;1;3;2016;4.43658770438743;209.417937419658
2;2;1;3;2017;4.43658770438743;NA
2;2;1;3;2018;4.43658770438743;NA
2;2;1;3;2019;4.43658770438743;NA
2;2;1;3;2020;4.43658770438743;NA
2;2;1;3;2021;4.43658770438743;NA
2;2;1;4;2015;1.41913781527586;NA
2;2;1;4;2016;1.41913781527586;209.417937419658
2;2;1;4;2017;1.41913781527586;NA
2;2;1;4;2018;1.41913781527586;NA
2;2;1;4;2019;1.41913781527586;NA
2;2;1;4;2020;1.41913781527586;NA
2;2;1;4;2021;1.41913781527586;NA
2;2;1;5;2015;1.00043157435321;NA
2;2;1;5;2016;1.00043157435321;209.417937419658
2;2;1;5;2017;1.00043157435321;NA
2;2;1;5;2018;1.00043157435321;NA
2;2;1;5;2019;1.00043157435321;NA
2;2;1;5;2020;1.00043157435321;NA
2;2;1;5;2021;1.00043157435321;NA
2;2;1;6;2015;2.2403771430613;NA
2;2;1;6;2016;2.2403771430613;209.417937419658
2;2;1;6;2017;2.2403771430613;NA
2;2;1;6;2018;2.2403771430613;NA
2;2;1;6;2019;2.2403771430613;NA
2;2;1;6;2020;2.2403771430613;NA
2;2;1;6;2021;2.2403771430613;NA
2;2;1;7;2015;7.14603562448322;NA
2;2;1;7;2016;7.14603562448322;209.417937419658
2;2;1;7;2017;7.14603562448322;NA
2;2;1;7;2018;7.14603562448322;NA
2;2;1;7;2019;7.14603562448322;NA
2;2;1;7;2020;7.14603562448322;NA
2;2;1;7;2021;7.14603562448322;NA
2;2;2;1;2015;26.4796192272705;NA
2;2;2;1;2016;26.4796192272705;209.417937419658
2;2;2;1;2017;26.4796192272705;NA
2;2;2;1;2018;26.4796192272705;NA
2;2;2;1;2019;26.4796192272705;NA
2;2;2;1;2020;26.4796192272705;NA
2;2;2;1;2021;26.4796192272705;NA
2;2;2;2;2015;3.33520735427;NA
2;2;2;2;2016;3.33520735427;209.417937419658
2;2;2;2;2017;3.33520735427;NA
2;2;2;2;2018;3.33520735427;NA
2;2;2;2;2019;3.33520735427;NA
2;2;2;2;2020;3.33520735427;NA
2;2;2;2;2021;3.33520735427;NA
2;2;2;3;2015;8.03011450771721;NA
2;2;2;3;2016;8.03011450771721;209.417937419658
2;2;2;3;2017;8.03011450771721;NA
2;2;2;3;2018;8.03011450771721;NA
2;2;2;3;2019;8.03011450771721;NA
2;2;2;3;2020;8.03011450771721;NA
2;2;2;3;2021;8.03011450771721;NA
2;2;2;4;2015;5.3550842625106;NA
2;2;2;4;2016;5.3550842625106;209.417937419658
2;2;2;4;2017;5.3550842625106;NA
2;2;2;4;2018;5.3550842625106;NA
2;2;2;4;2019;5.3550842625106;NA
2;2;2;4;2020;5.3550842625106;NA
2;2;2;4;2021;5.3550842625106;NA
2;2;2;5;2015;1.27669451278502;NA
2;2;2;5;2016;1.27669451278502;209.417937419658
2;2;2;5;2017;1.27669451278502;NA
2;2;2;5;2018;1.27669451278502;NA
2;2;2;5;2019;1.27669451278502;NA
2;2;2;5;2020;1.27669451278502;NA
2;2;2;5;2021;1.27669451278502;NA
2;2;2;6;2015;2.77751372138882;NA
2;2;2;6;2016;2.77751372138882;209.417937419658
2;2;2;6;2017;2.77751372138882;NA
2;2;2;6;2018;2.77751372138882;NA
2;2;2;6;2019;2.77751372138882;NA
2;2;2;6;2020;2.77751372138882;NA
2;2;2;6;2021;2.77751372138882;NA
2;2;2;7;2015;10.6208927923809;NA
2;2;2;7;2016;10.6208927923809;209.417937419658
2;2;2;7;2017;10.6208927923809;NA
2;2;2;7;2018;10.6208927923809;NA
2;2;2;7;2019;10.6208927923809;NA
2;2;2;7;2020;10.6208927923809;NA
2;2;2;7;2021;10.6208927923809;NA
2;2;3;1;2015;19.6524718975915;NA
2;2;3;1;2016;19.6524718975915;209.417937419658
2;2;3;1;2017;19.6524718975915;NA
2;2;3;1;2018;19.6524718975915;NA
2;2;3;1;2019;19.6524718975915;NA
2;2;3;1;2020;19.6524718975915;NA
2;2;3;1;2021;19.6524718975915;NA
2;2;3;2;2015;3.12252491071679;NA
2;2;3;2;2016;3.12252491071679;209.417937419658
2;2;3;2;2017;3.12252491071679;NA
2;2;3;2;2018;3.12252491071679;NA
2;2;3;2;2019;3.12252491071679;NA
2;2;3;2;2020;3.12252491071679;NA
2;2;3;2;2021;3.12252491071679;NA
2;2;3;3;2015;3.29721212055922;NA
2;2;3;3;2016;3.29721212055922;209.417937419658
2;2;3;3;2017;3.29721212055922;NA
2;2;3;3;2018;3.29721212055922;NA
2;2;3;3;2019;3.29721212055922;NA
2;2;3;3;2020;3.29721212055922;NA
2;2;3;3;2021;3.29721212055922;NA
2;2;3;4;2015;0.933158547017227;NA
2;2;3;4;2016;0.933158547017227;209.417937419658
2;2;3;4;2017;0.933158547017227;NA
2;2;3;4;2018;0.933158547017227;NA
2;2;3;4;2019;0.933158547017227;NA
2;2;3;4;2020;0.933158547017227;NA
2;2;3;4;2021;0.933158547017227;NA
2;2;3;5;2015;0.232797686678489;NA
2;2;3;5;2016;0.232797686678489;209.417937419658
2;2;3;5;2017;0.232797686678489;NA
2;2;3;5;2018;0.232797686678489;NA
2;2;3;5;2019;0.232797686678489;NA
2;2;3;5;2020;0.232797686678489;NA
2;2;3;5;2021;0.232797686678489;NA
2;2;3;6;2015;1.72900086459447;NA
2;2;3;6;2016;1.72900086459447;209.417937419658
2;2;3;6;2017;1.72900086459447;NA
2;2;3;6;2018;1.72900086459447;NA
2;2;3;6;2019;1.72900086459447;NA
2;2;3;6;2020;1.72900086459447;NA
2;2;3;6;2021;1.72900086459447;NA
2;2;3;7;2015;5.8837722371418;NA
2;2;3;7;2016;5.8837722371418;209.417937419658
2;2;3;7;2017;5.8837722371418;NA
2;2;3;7;2018;5.8837722371418;NA
2;2;3;7;2019;5.8837722371418;NA
2;2;3;7;2020;5.8837722371418;NA
2;2;3;7;2021;5.8837722371418;NA
2;4;1;1;2015;40.8662661836839;NA
2;4;1;1;2016;40.8662661836839;53.4512706442791
2;4;1;1;2017;40.8662661836839;NA
2;4;1;1;2018;40.8662661836839;NA
2;4;1;1;2019;40.8662661836839;NA
2;4;1;1;2020;40.8662661836839;NA
2;4;1;1;2021;40.8662661836839;NA
2;4;1;2;2015;3.16427210896048;NA
2;4;1;2;2016;3.16427210896048;53.4512706442791
2;4;1;2;2017;3.16427210896048;NA
2;4;1;2;2018;3.16427210896048;NA
2;4;1;2;2019;3.16427210896048;NA
2;4;1;2;2020;3.16427210896048;NA
2;4;1;2;2021;3.16427210896048;NA
2;4;1;3;2015;6.06728561234401;NA
2;4;1;3;2016;6.06728561234401;53.4512706442791
2;4;1;3;2017;6.06728561234401;NA
2;4;1;3;2018;6.06728561234401;NA
2;4;1;3;2019;6.06728561234401;NA
2;4;1;3;2020;6.06728561234401;NA
2;4;1;3;2021;6.06728561234401;NA
2;4;1;4;2015;2.02947068339289;NA
2;4;1;4;2016;2.02947068339289;53.4512706442791
2;4;1;4;2017;2.02947068339289;NA
2;4;1;4;2018;2.02947068339289;NA
2;4;1;4;2019;2.02947068339289;NA
2;4;1;4;2020;2.02947068339289;NA
2;4;1;4;2021;2.02947068339289;NA
2;4;1;5;2015;1.78373687130805;NA
2;4;1;5;2016;1.78373687130805;53.4512706442791
2;4;1;5;2017;1.78373687130805;NA
2;4;1;5;2018;1.78373687130805;NA
2;4;1;5;2019;1.78373687130805;NA
2;4;1;5;2020;1.78373687130805;NA
2;4;1;5;2021;1.78373687130805;NA
2;4;1;6;2015;3.56497393699599;NA
2;4;1;6;2016;3.56497393699599;53.4512706442791
2;4;1;6;2017;3.56497393699599;NA
2;4;1;6;2018;3.56497393699599;NA
2;4;1;6;2019;3.56497393699599;NA
2;4;1;6;2020;3.56497393699599;NA
2;4;1;6;2021;3.56497393699599;NA
2;4;1;7;2015;10.9404638548567;NA
2;4;1;7;2016;10.9404638548567;53.4512706442791
2;4;1;7;2017;10.9404638548567;NA
2;4;1;7;2018;10.9404638548567;NA
2;4;1;7;2019;10.9404638548567;NA
2;4;1;7;2020;10.9404638548567;NA
2;4;1;7;2021;10.9404638548567;NA
2;4;2;1;2015;10.5187902927066;NA
2;4;2;1;2016;10.5187902927066;53.4512706442791
2;4;2;1;2017;10.5187902927066;NA
2;4;2;1;2018;10.5187902927066;NA
2;4;2;1;2019;10.5187902927066;NA
2;4;2;1;2020;10.5187902927066;NA
2;4;2;1;2021;10.5187902927066;NA
2;4;2;2;2015;1.46455402060331;NA
2;4;2;2;2016;1.46455402060331;53.4512706442791
2;4;2;2;2017;1.46455402060331;NA
2;4;2;2;2018;1.46455402060331;NA
2;4;2;2;2019;1.46455402060331;NA
2;4;2;2;2020;1.46455402060331;NA
2;4;2;2;2021;1.46455402060331;NA
2;4;2;3;2015;2.93833653488905;NA
2;4;2;3;2016;2.93833653488905;53.4512706442791
2;4;2;3;2017;2.93833653488905;NA
2;4;2;3;2018;2.93833653488905;NA
2;4;2;3;2019;2.93833653488905;NA
2;4;2;3;2020;2.93833653488905;NA
2;4;2;3;2021;2.93833653488905;NA
2;4;2;4;2015;2.49175188807972;NA
2;4;2;4;2016;2.49175188807972;53.4512706442791
2;4;2;4;2017;2.49175188807972;NA
2;4;2;4;2018;2.49175188807972;NA
2;4;2;4;2019;2.49175188807972;NA
2;4;2;4;2020;2.49175188807972;NA
2;4;2;4;2021;2.49175188807972;NA
2;4;2;5;2015;0.705306938006998;NA
2;4;2;5;2016;0.705306938006998;53.4512706442791
2;4;2;5;2017;0.705306938006998;NA
2;4;2;5;2018;0.705306938006998;NA
2;4;2;5;2019;0.705306938006998;NA
2;4;2;5;2020;0.705306938006998;NA
2;4;2;5;2021;0.705306938006998;NA
2;4;2;6;2015;1.11560054955617;NA
2;4;2;6;2016;1.11560054955617;53.4512706442791
2;4;2;6;2017;1.11560054955617;NA
2;4;2;6;2018;1.11560054955617;NA
2;4;2;6;2019;1.11560054955617;NA
2;4;2;6;2020;1.11560054955617;NA
2;4;2;6;2021;1.11560054955617;NA
2;4;2;7;2015;4.87181039354485;NA
2;4;2;7;2016;4.87181039354485;53.4512706442791
2;4;2;7;2017;4.87181039354485;NA
2;4;2;7;2018;4.87181039354485;NA
2;4;2;7;2019;4.87181039354485;NA
2;4;2;7;2020;4.87181039354485;NA
2;4;2;7;2021;4.87181039354485;NA
2;4;3;1;2015;9.16870741043834;NA
2;4;3;1;2016;9.16870741043834;53.4512706442791
2;4;3;1;2017;9.16870741043834;NA
2;4;3;1;2018;9.16870741043834;NA
2;4;3;1;2019;9.16870741043834;NA
2;4;3;1;2020;9.16870741043834;NA
2;4;3;1;2021;9.16870741043834;NA
2;4;3;2;2015;1.58979816494062;NA
2;4;3;2;2016;1.58979816494062;53.4512706442791
2;4;3;2;2017;1.58979816494062;NA
2;4;3;2;2018;1.58979816494062;NA
2;4;3;2;2019;1.58979816494062;NA
2;4;3;2;2020;1.58979816494062;NA
2;4;3;2;2021;1.58979816494062;NA
2;4;3;3;2015;1.24129659494457;NA
2;4;3;3;2016;1.24129659494457;53.4512706442791
2;4;3;3;2017;1.24129659494457;NA
2;4;3;3;2018;1.24129659494457;NA
2;4;3;3;2019;1.24129659494457;NA
2;4;3;3;2020;1.24129659494457;NA
2;4;3;3;2021;1.24129659494457;NA
2;4;3;4;2015;0.409455870409636;NA
2;4;3;4;2016;0.409455870409636;53.4512706442791
2;4;3;4;2017;0.409455870409636;NA
2;4;3;4;2018;0.409455870409636;NA
2;4;3;4;2019;0.409455870409636;NA
2;4;3;4;2020;0.409455870409636;NA
2;4;3;4;2021;0.409455870409636;NA
2;4;3;5;2015;0.0925817594486397;NA
2;4;3;5;2016;0.0925817594486397;53.4512706442791
2;4;3;5;2017;0.0925817594486397;NA
2;4;3;5;2018;0.0925817594486397;NA
2;4;3;5;2019;0.0925817594486397;NA
2;4;3;5;2020;0.0925817594486397;NA
2;4;3;5;2021;0.0925817594486397;NA
2;4;3;6;2015;0.905449193480883;NA
2;4;3;6;2016;0.905449193480883;53.4512706442791
2;4;3;6;2017;0.905449193480883;NA
2;4;3;6;2018;0.905449193480883;NA
2;4;3;6;2019;0.905449193480883;NA
2;4;3;6;2020;0.905449193480883;NA
2;4;3;6;2021;0.905449193480883;NA
2;4;3;7;2015;3.7079029583818;NA
2;4;3;7;2016;3.7079029583818;53.4512706442791
2;4;3;7;2017;3.7079029583818;NA
2;4;3;7;2018;3.7079029583818;NA
2;4;3;7;2019;3.7079029583818;NA
2;4;3;7;2020;3.7079029583818;NA
2;4;3;7;2021;3.7079029583818;NA
2;6;1;1;2015;32.725035501;NA
2;6;1;1;2016;32.725035501;123.57895709
2;6;1;1;2017;32.725035501;NA
2;6;1;1;2018;32.725035501;NA
2;6;1;1;2019;32.725035501;NA
2;6;1;1;2020;32.725035501;NA
2;6;1;1;2021;32.725035501;NA
2;6;1;2;2015;3.3247136526;NA
2;6;1;2;2016;3.3247136526;123.57895709
2;6;1;2;2017;3.3247136526;NA
2;6;1;2;2018;3.3247136526;NA
2;6;1;2;2019;3.3247136526;NA
2;6;1;2;2020;3.3247136526;NA
2;6;1;2;2021;3.3247136526;NA
2;6;1;3;2015;6.3807102576;NA
2;6;1;3;2016;6.3807102576;123.57895709
2;6;1;3;2017;6.3807102576;NA
2;6;1;3;2018;6.3807102576;NA
2;6;1;3;2019;6.3807102576;NA
2;6;1;3;2020;6.3807102576;NA
2;6;1;3;2021;6.3807102576;NA
2;6;1;4;2015;2.3969805613;NA
2;6;1;4;2016;2.3969805613;123.57895709
2;6;1;4;2017;2.3969805613;NA
2;6;1;4;2018;2.3969805613;NA
2;6;1;4;2019;2.3969805613;NA
2;6;1;4;2020;2.3969805613;NA
2;6;1;4;2021;2.3969805613;NA
2;6;1;5;2015;1.7503659912;NA
2;6;1;5;2016;1.7503659912;123.57895709
2;6;1;5;2017;1.7503659912;NA
2;6;1;5;2018;1.7503659912;NA
2;6;1;5;2019;1.7503659912;NA
2;6;1;5;2020;1.7503659912;NA
2;6;1;5;2021;1.7503659912;NA
2;6;1;6;2015;3.2821264295;NA
2;6;1;6;2016;3.2821264295;123.57895709
2;6;1;6;2017;3.2821264295;NA
2;6;1;6;2018;3.2821264295;NA
2;6;1;6;2019;3.2821264295;NA
2;6;1;6;2020;3.2821264295;NA
2;6;1;6;2021;3.2821264295;NA
2;6;1;7;2015;9.3812756799;NA
2;6;1;7;2016;9.3812756799;123.57895709
2;6;1;7;2017;9.3812756799;NA
2;6;1;7;2018;9.3812756799;NA
2;6;1;7;2019;9.3812756799;NA
2;6;1;7;2020;9.3812756799;NA
2;6;1;7;2021;9.3812756799;NA
2;6;2;1;2015;0.7481468033;NA
2;6;2;1;2016;0.7481468033;123.57895709
2;6;2;1;2017;0.7481468033;NA
2;6;2;1;2018;0.7481468033;NA
2;6;2;1;2019;0.7481468033;NA
2;6;2;1;2020;0.7481468033;NA
2;6;2;1;2021;0.7481468033;NA
2;6;2;2;2015;0.1299575446;NA
2;6;2;2;2016;0.1299575446;123.57895709
2;6;2;2;2017;0.1299575446;NA
2;6;2;2;2018;0.1299575446;NA
2;6;2;2;2019;0.1299575446;NA
2;6;2;2;2020;0.1299575446;NA
2;6;2;2;2021;0.1299575446;NA
2;6;2;3;2015;0.3463656832;NA
2;6;2;3;2016;0.3463656832;123.57895709
2;6;2;3;2017;0.3463656832;NA
2;6;2;3;2018;0.3463656832;NA
2;6;2;3;2019;0.3463656832;NA
2;6;2;3;2020;0.3463656832;NA
2;6;2;3;2021;0.3463656832;NA
2;6;2;4;2015;0.3180895668;NA
2;6;2;4;2016;0.3180895668;123.57895709
2;6;2;4;2017;0.3180895668;NA
2;6;2;4;2018;0.3180895668;NA
2;6;2;4;2019;0.3180895668;NA
2;6;2;4;2020;0.3180895668;NA
2;6;2;4;2021;0.3180895668;NA
2;6;2;5;2015;0.0546143694;NA
2;6;2;5;2016;0.0546143694;123.57895709
2;6;2;5;2017;0.0546143694;NA
2;6;2;5;2018;0.0546143694;NA
2;6;2;5;2019;0.0546143694;NA
2;6;2;5;2020;0.0546143694;NA
2;6;2;5;2021;0.0546143694;NA
2;6;2;6;2015;0.0934935911;NA
2;6;2;6;2016;0.0934935911;123.57895709
2;6;2;6;2017;0.0934935911;NA
2;6;2;6;2018;0.0934935911;NA
2;6;2;6;2019;0.0934935911;NA
2;6;2;6;2020;0.0934935911;NA
2;6;2;6;2021;0.0934935911;NA
2;6;2;7;2015;0.4315970548;NA
2;6;2;7;2016;0.4315970548;123.57895709
2;6;2;7;2017;0.4315970548;NA
2;6;2;7;2018;0.4315970548;NA
2;6;2;7;2019;0.4315970548;NA
2;6;2;7;2020;0.4315970548;NA
2;6;2;7;2021;0.4315970548;NA
2;6;3;1;2015;1.5955769604;NA
2;6;3;1;2016;1.5955769604;123.57895709
2;6;3;1;2017;1.5955769604;NA
2;6;3;1;2018;1.5955769604;NA
2;6;3;1;2019;1.5955769604;NA
2;6;3;1;2020;1.5955769604;NA
2;6;3;1;2021;1.5955769604;NA
2;6;3;2;2015;0.3814689108;NA
2;6;3;2;2016;0.3814689108;123.57895709
2;6;3;2;2017;0.3814689108;NA
2;6;3;2;2018;0.3814689108;NA
2;6;3;2;2019;0.3814689108;NA
2;6;3;2;2020;0.3814689108;NA
2;6;3;2;2021;0.3814689108;NA
2;6;3;3;2015;0.3430366992;NA
2;6;3;3;2016;0.3430366992;123.57895709
2;6;3;3;2017;0.3430366992;NA
2;6;3;3;2018;0.3430366992;NA
2;6;3;3;2019;0.3430366992;NA
2;6;3;3;2020;0.3430366992;NA
2;6;3;3;2021;0.3430366992;NA
2;6;3;4;2015;0.1147142466;NA
2;6;3;4;2016;0.1147142466;123.57895709
2;6;3;4;2017;0.1147142466;NA
2;6;3;4;2018;0.1147142466;NA
2;6;3;4;2019;0.1147142466;NA
2;6;3;4;2020;0.1147142466;NA
2;6;3;4;2021;0.1147142466;NA
2;6;3;5;2015;0.0219586469;NA
2;6;3;5;2016;0.0219586469;123.57895709
2;6;3;5;2017;0.0219586469;NA
2;6;3;5;2018;0.0219586469;NA
2;6;3;5;2019;0.0219586469;NA
2;6;3;5;2020;0.0219586469;NA
