maakunta;year;peat_type;litter_type;ground;living_tree_litter;litter_source
16;2019;7;fine_woody_litter;below;0.01287867938692;living
16;2019;7;non-woody_litter;above;0.0904907537985;living
16;2020;1;fine_woody_litter;above;0.238284671542905;living
16;2020;1;fine_woody_litter;below;0.16495658162636;living
16;2020;1;non-woody_litter;above;1.0496548270095;living
16;2020;2;fine_woody_litter;above;0.198217527165671;living
16;2020;2;fine_woody_litter;below;0.13228909573635;living
16;2020;2;non-woody_litter;above;0.8253697763017;living
16;2020;4;fine_woody_litter;above;0.181536191267448;living
16;2020;4;fine_woody_litter;below;0.105284760636342;living
16;2020;4;non-woody_litter;above;0.713948349501487;living
16;2020;6;fine_woody_litter;above;0.097850549783775;living
16;2020;6;fine_woody_litter;below;0.048626481749535;living
16;2020;6;non-woody_litter;above;0.3991287390465;living
16;2020;7;fine_woody_litter;above;0.02634103766613;living
16;2020;7;fine_woody_litter;below;0.01287867938692;living
16;2020;7;non-woody_litter;above;0.0904907537985;living
16;2021;1;fine_woody_litter;above;0.238284671542905;living
16;2021;1;fine_woody_litter;below;0.16495658162636;living
16;2021;1;non-woody_litter;above;1.0496548270095;living
16;2021;2;fine_woody_litter;above;0.198217527165671;living
16;2021;2;fine_woody_litter;below;0.13228909573635;living
16;2021;2;non-woody_litter;above;0.8253697763017;living
16;2021;4;fine_woody_litter;above;0.181536191267448;living
16;2021;4;fine_woody_litter;below;0.105284760636342;living
16;2021;4;non-woody_litter;above;0.713948349501487;living
16;2021;6;fine_woody_litter;above;0.097850549783775;living
16;2021;6;fine_woody_litter;below;0.048626481749535;living
16;2021;6;non-woody_litter;above;0.3991287390465;living
16;2021;7;fine_woody_litter;above;0.02634103766613;living
16;2021;7;fine_woody_litter;below;0.01287867938692;living
16;2021;7;non-woody_litter;above;0.0904907537985;living
17;2015;1;fine_woody_litter;above;0.147368364022078;living
17;2015;1;fine_woody_litter;below;0.094655455306445;living
17;2015;1;non-woody_litter;above;0.7170884663645;living
17;2015;2;fine_woody_litter;above;0.167324714996929;living
17;2015;2;fine_woody_litter;below;0.112461396871097;living
17;2015;2;non-woody_litter;above;0.755448045899236;living
17;2015;4;fine_woody_litter;above;0.135363470634313;living
17;2015;4;fine_woody_litter;below;0.0734619611490224;living
17;2015;4;non-woody_litter;above;0.51317967364119;living
17;2015;6;fine_woody_litter;above;0.09132242587872;living
17;2015;6;fine_woody_litter;below;0.045830092046345;living
17;2015;6;non-woody_litter;above;0.35366261138775;living
17;2015;7;fine_woody_litter;above;0.05099952083788;living
17;2015;7;fine_woody_litter;below;0.02880102881329;living
17;2015;7;non-woody_litter;above;0.1806144233015;living
17;2016;1;fine_woody_litter;above;0.147368364022078;living
17;2016;1;fine_woody_litter;below;0.094655455306445;living
17;2016;1;non-woody_litter;above;0.7170884663645;living
17;2016;2;fine_woody_litter;above;0.167324714996929;living
17;2016;2;fine_woody_litter;below;0.112461396871097;living
17;2016;2;non-woody_litter;above;0.755448045899236;living
17;2016;4;fine_woody_litter;above;0.135363470634313;living
17;2016;4;fine_woody_litter;below;0.0734619611490224;living
17;2016;4;non-woody_litter;above;0.51317967364119;living
17;2016;6;fine_woody_litter;above;0.09132242587872;living
17;2016;6;fine_woody_litter;below;0.045830092046345;living
17;2016;6;non-woody_litter;above;0.35366261138775;living
17;2016;7;fine_woody_litter;above;0.05099952083788;living
17;2016;7;fine_woody_litter;below;0.02880102881329;living
17;2016;7;non-woody_litter;above;0.1806144233015;living
17;2017;1;fine_woody_litter;above;0.147368364022078;living
17;2017;1;fine_woody_litter;below;0.094655455306445;living
17;2017;1;non-woody_litter;above;0.7170884663645;living
17;2017;2;fine_woody_litter;above;0.167324714996929;living
17;2017;2;fine_woody_litter;below;0.112461396871097;living
17;2017;2;non-woody_litter;above;0.755448045899236;living
17;2017;4;fine_woody_litter;above;0.135363470634313;living
17;2017;4;fine_woody_litter;below;0.0734619611490224;living
17;2017;4;non-woody_litter;above;0.51317967364119;living
17;2017;6;fine_woody_litter;above;0.09132242587872;living
17;2017;6;fine_woody_litter;below;0.045830092046345;living
17;2017;6;non-woody_litter;above;0.35366261138775;living
17;2017;7;fine_woody_litter;above;0.05099952083788;living
17;2017;7;fine_woody_litter;below;0.02880102881329;living
17;2017;7;non-woody_litter;above;0.1806144233015;living
17;2018;1;fine_woody_litter;above;0.147368364022078;living
17;2018;1;fine_woody_litter;below;0.094655455306445;living
17;2018;1;non-woody_litter;above;0.7170884663645;living
17;2018;2;fine_woody_litter;above;0.167324714996929;living
17;2018;2;fine_woody_litter;below;0.112461396871097;living
17;2018;2;non-woody_litter;above;0.755448045899236;living
17;2018;4;fine_woody_litter;above;0.135363470634313;living
17;2018;4;fine_woody_litter;below;0.0734619611490224;living
17;2018;4;non-woody_litter;above;0.51317967364119;living
17;2018;6;fine_woody_litter;above;0.09132242587872;living
17;2018;6;fine_woody_litter;below;0.045830092046345;living
17;2018;6;non-woody_litter;above;0.35366261138775;living
17;2018;7;fine_woody_litter;above;0.05099952083788;living
17;2018;7;fine_woody_litter;below;0.02880102881329;living
17;2018;7;non-woody_litter;above;0.1806144233015;living
17;2019;1;fine_woody_litter;above;0.147368364022078;living
17;2019;1;fine_woody_litter;below;0.094655455306445;living
17;2019;1;non-woody_litter;above;0.7170884663645;living
17;2019;2;fine_woody_litter;above;0.167324714996929;living
17;2019;2;fine_woody_litter;below;0.112461396871097;living
17;2019;2;non-woody_litter;above;0.755448045899236;living
17;2019;4;fine_woody_litter;above;0.135363470634313;living
17;2019;4;fine_woody_litter;below;0.0734619611490224;living
17;2019;4;non-woody_litter;above;0.51317967364119;living
17;2019;6;fine_woody_litter;above;0.09132242587872;living
17;2019;6;fine_woody_litter;below;0.045830092046345;living
17;2019;6;non-woody_litter;above;0.35366261138775;living
17;2019;7;fine_woody_litter;above;0.05099952083788;living
17;2019;7;fine_woody_litter;below;0.02880102881329;living
17;2019;7;non-woody_litter;above;0.1806144233015;living
17;2020;1;fine_woody_litter;above;0.147368364022078;living
17;2020;1;fine_woody_litter;below;0.094655455306445;living
17;2020;1;non-woody_litter;above;0.7170884663645;living
17;2020;2;fine_woody_litter;above;0.167324714996929;living
17;2020;2;fine_woody_litter;below;0.112461396871097;living
17;2020;2;non-woody_litter;above;0.755448045899236;living
17;2020;4;fine_woody_litter;above;0.135363470634313;living
17;2020;4;fine_woody_litter;below;0.0734619611490224;living
17;2020;4;non-woody_litter;above;0.51317967364119;living
17;2020;6;fine_woody_litter;above;0.09132242587872;living
17;2020;6;fine_woody_litter;below;0.045830092046345;living
17;2020;6;non-woody_litter;above;0.35366261138775;living
17;2020;7;fine_woody_litter;above;0.05099952083788;living
17;2020;7;fine_woody_litter;below;0.02880102881329;living
17;2020;7;non-woody_litter;above;0.1806144233015;living
17;2021;1;fine_woody_litter;above;0.147368364022078;living
17;2021;1;fine_woody_litter;below;0.094655455306445;living
17;2021;1;non-woody_litter;above;0.7170884663645;living
17;2021;2;fine_woody_litter;above;0.167324714996929;living
17;2021;2;fine_woody_litter;below;0.112461396871097;living
17;2021;2;non-woody_litter;above;0.755448045899236;living
17;2021;4;fine_woody_litter;above;0.135363470634313;living
17;2021;4;fine_woody_litter;below;0.0734619611490224;living
17;2021;4;non-woody_litter;above;0.51317967364119;living
17;2021;6;fine_woody_litter;above;0.09132242587872;living
17;2021;6;fine_woody_litter;below;0.045830092046345;living
17;2021;6;non-woody_litter;above;0.35366261138775;living
17;2021;7;fine_woody_litter;above;0.05099952083788;living
17;2021;7;fine_woody_litter;below;0.02880102881329;living
17;2021;7;non-woody_litter;above;0.1806144233015;living
18;2015;1;fine_woody_litter;above;0.177681662623545;living
18;2015;1;fine_woody_litter;below;0.12616528800429;living
18;2015;1;non-woody_litter;above;0.790667923117;living
18;2015;2;fine_woody_litter;above;0.167985383370692;living
18;2015;2;fine_woody_litter;below;0.112952776649512;living
18;2015;2;non-woody_litter;above;0.737758170417618;living
18;2015;4;fine_woody_litter;above;0.143109985942361;living
18;2015;4;fine_woody_litter;below;0.0819662137802842;living
18;2015;4;non-woody_litter;above;0.580347842697503;living
18;2015;6;fine_woody_litter;above;0.107745103645385;living
18;2015;6;fine_woody_litter;below;0.056315455229225;living
18;2015;6;non-woody_litter;above;0.3706762029825;living
18;2015;7;fine_woody_litter;above;0.034523465081775;living
18;2015;7;fine_woody_litter;below;0.01312684967212;living
18;2015;7;non-woody_litter;above;0.145633652406;living
18;2016;1;fine_woody_litter;above;0.177681662623545;living
18;2016;1;fine_woody_litter;below;0.12616528800429;living
18;2016;1;non-woody_litter;above;0.790667923117;living
18;2016;2;fine_woody_litter;above;0.167985383370692;living
18;2016;2;fine_woody_litter;below;0.112952776649512;living
18;2016;2;non-woody_litter;above;0.737758170417618;living
18;2016;4;fine_woody_litter;above;0.143109985942361;living
18;2016;4;fine_woody_litter;below;0.0819662137802842;living
18;2016;4;non-woody_litter;above;0.580347842697503;living
18;2016;6;fine_woody_litter;above;0.107745103645385;living
18;2016;6;fine_woody_litter;below;0.056315455229225;living
18;2016;6;non-woody_litter;above;0.3706762029825;living
18;2016;7;fine_woody_litter;above;0.034523465081775;living
18;2016;7;fine_woody_litter;below;0.01312684967212;living
18;2016;7;non-woody_litter;above;0.145633652406;living
18;2017;1;fine_woody_litter;above;0.177681662623545;living
18;2017;1;fine_woody_litter;below;0.12616528800429;living
18;2017;1;non-woody_litter;above;0.790667923117;living
18;2017;2;fine_woody_litter;above;0.167985383370692;living
18;2017;2;fine_woody_litter;below;0.112952776649512;living
18;2017;2;non-woody_litter;above;0.737758170417618;living
18;2017;4;fine_woody_litter;above;0.143109985942361;living
18;2017;4;fine_woody_litter;below;0.0819662137802842;living
18;2017;4;non-woody_litter;above;0.580347842697503;living
18;2017;6;fine_woody_litter;above;0.107745103645385;living
18;2017;6;fine_woody_litter;below;0.056315455229225;living
18;2017;6;non-woody_litter;above;0.3706762029825;living
18;2017;7;fine_woody_litter;above;0.034523465081775;living
18;2017;7;fine_woody_litter;below;0.01312684967212;living
18;2017;7;non-woody_litter;above;0.145633652406;living
18;2018;1;fine_woody_litter;above;0.177681662623545;living
18;2018;1;fine_woody_litter;below;0.12616528800429;living
18;2018;1;non-woody_litter;above;0.790667923117;living
18;2018;2;fine_woody_litter;above;0.167985383370692;living
18;2018;2;fine_woody_litter;below;0.112952776649512;living
18;2018;2;non-woody_litter;above;0.737758170417618;living
18;2018;4;fine_woody_litter;above;0.143109985942361;living
18;2018;4;fine_woody_litter;below;0.0819662137802842;living
18;2018;4;non-woody_litter;above;0.580347842697503;living
18;2018;6;fine_woody_litter;above;0.107745103645385;living
18;2018;6;fine_woody_litter;below;0.056315455229225;living
18;2018;6;non-woody_litter;above;0.3706762029825;living
18;2018;7;fine_woody_litter;above;0.034523465081775;living
18;2018;7;fine_woody_litter;below;0.01312684967212;living
18;2018;7;non-woody_litter;above;0.145633652406;living
18;2019;1;fine_woody_litter;above;0.177681662623545;living
18;2019;1;fine_woody_litter;below;0.12616528800429;living
18;2019;1;non-woody_litter;above;0.790667923117;living
18;2019;2;fine_woody_litter;above;0.167985383370692;living
18;2019;2;fine_woody_litter;below;0.112952776649512;living
18;2019;2;non-woody_litter;above;0.737758170417618;living
18;2019;4;fine_woody_litter;above;0.143109985942361;living
18;2019;4;fine_woody_litter;below;0.0819662137802842;living
18;2019;4;non-woody_litter;above;0.580347842697503;living
18;2019;6;fine_woody_litter;above;0.107745103645385;living
18;2019;6;fine_woody_litter;below;0.056315455229225;living
18;2019;6;non-woody_litter;above;0.3706762029825;living
18;2019;7;fine_woody_litter;above;0.034523465081775;living
18;2019;7;fine_woody_litter;below;0.01312684967212;living
18;2019;7;non-woody_litter;above;0.145633652406;living
18;2020;1;fine_woody_litter;above;0.177681662623545;living
18;2020;1;fine_woody_litter;below;0.12616528800429;living
18;2020;1;non-woody_litter;above;0.790667923117;living
18;2020;2;fine_woody_litter;above;0.167985383370692;living
18;2020;2;fine_woody_litter;below;0.112952776649512;living
18;2020;2;non-woody_litter;above;0.737758170417618;living
18;2020;4;fine_woody_litter;above;0.143109985942361;living
18;2020;4;fine_woody_litter;below;0.0819662137802842;living
18;2020;4;non-woody_litter;above;0.580347842697503;living
18;2020;6;fine_woody_litter;above;0.107745103645385;living
18;2020;6;fine_woody_litter;below;0.056315455229225;living
18;2020;6;non-woody_litter;above;0.3706762029825;living
18;2020;7;fine_woody_litter;above;0.034523465081775;living
18;2020;7;fine_woody_litter;below;0.01312684967212;living
18;2020;7;non-woody_litter;above;0.145633652406;living
18;2021;1;fine_woody_litter;above;0.177681662623545;living
18;2021;1;fine_woody_litter;below;0.12616528800429;living
18;2021;1;non-woody_litter;above;0.790667923117;living
18;2021;2;fine_woody_litter;above;0.167985383370692;living
18;2021;2;fine_woody_litter;below;0.112952776649512;living
18;2021;2;non-woody_litter;above;0.737758170417618;living
18;2021;4;fine_woody_litter;above;0.143109985942361;living
18;2021;4;fine_woody_litter;below;0.0819662137802842;living
18;2021;4;non-woody_litter;above;0.580347842697503;living
18;2021;6;fine_woody_litter;above;0.107745103645385;living
18;2021;6;fine_woody_litter;below;0.056315455229225;living
18;2021;6;non-woody_litter;above;0.3706762029825;living
18;2021;7;fine_woody_litter;above;0.034523465081775;living
18;2021;7;fine_woody_litter;below;0.01312684967212;living
18;2021;7;non-woody_litter;above;0.145633652406;living
19;2015;1;fine_woody_litter;above;0.124104572886815;living
19;2015;1;fine_woody_litter;below;0.087283076503645;living
19;2015;1;non-woody_litter;above;0.725562501177;living
19;2015;2;fine_woody_litter;above;0.162281175011637;living
19;2015;2;fine_woody_litter;below;0.1149707365856;living
19;2015;2;non-woody_litter;above;0.685566962814008;living
19;2015;4;fine_woody_litter;above;0.118741405970533;living
19;2015;4;fine_woody_litter;below;0.0716025851556242;living
19;2015;4;non-woody_litter;above;0.565374459809639;living
19;2015;6;fine_woody_litter;above;0.07168471128937;living
19;2015;6;fine_woody_litter;below;0.037096624446995;living
19;2015;6;non-woody_litter;above;0.3011709610115;living
19;2015;7;fine_woody_litter;above;0.043671732831315;living
19;2015;7;fine_woody_litter;below;0.07023077651153;living
19;2015;7;non-woody_litter;above;0.089022620927;living
19;2016;1;fine_woody_litter;above;0.124104572886815;living
19;2016;1;fine_woody_litter;below;0.087283076503645;living
19;2016;1;non-woody_litter;above;0.725562501177;living
19;2016;2;fine_woody_litter;above;0.162281175011637;living
19;2016;2;fine_woody_litter;below;0.1149707365856;living
19;2016;2;non-woody_litter;above;0.685566962814008;living
19;2016;4;fine_woody_litter;above;0.118741405970533;living
19;2016;4;fine_woody_litter;below;0.0716025851556242;living
19;2016;4;non-woody_litter;above;0.565374459809639;living
19;2016;6;fine_woody_litter;above;0.07168471128937;living
19;2016;6;fine_woody_litter;below;0.037096624446995;living
19;2016;6;non-woody_litter;above;0.3011709610115;living
19;2016;7;fine_woody_litter;above;0.043671732831315;living
19;2016;7;fine_woody_litter;below;0.07023077651153;living
19;2016;7;non-woody_litter;above;0.089022620927;living
19;2017;1;fine_woody_litter;above;0.124104572886815;living
19;2017;1;fine_woody_litter;below;0.087283076503645;living
19;2017;1;non-woody_litter;above;0.725562501177;living
19;2017;2;fine_woody_litter;above;0.162281175011637;living
19;2017;2;fine_woody_litter;below;0.1149707365856;living
19;2017;2;non-woody_litter;above;0.685566962814008;living
19;2017;4;fine_woody_litter;above;0.118741405970533;living
19;2017;4;fine_woody_litter;below;0.0716025851556242;living
19;2017;4;non-woody_litter;above;0.565374459809639;living
19;2017;6;fine_woody_litter;above;0.07168471128937;living
19;2017;6;fine_woody_litter;below;0.037096624446995;living
19;2017;6;non-woody_litter;above;0.3011709610115;living
19;2017;7;fine_woody_litter;above;0.043671732831315;living
19;2017;7;fine_woody_litter;below;0.07023077651153;living
19;2017;7;non-woody_litter;above;0.089022620927;living
19;2018;1;fine_woody_litter;above;0.124104572886815;living
19;2018;1;fine_woody_litter;below;0.087283076503645;living
19;2018;1;non-woody_litter;above;0.725562501177;living
19;2018;2;fine_woody_litter;above;0.162281175011637;living
19;2018;2;fine_woody_litter;below;0.1149707365856;living
19;2018;2;non-woody_litter;above;0.685566962814008;living
19;2018;4;fine_woody_litter;above;0.118741405970533;living
19;2018;4;fine_woody_litter;below;0.0716025851556242;living
19;2018;4;non-woody_litter;above;0.565374459809639;living
19;2018;6;fine_woody_litter;above;0.07168471128937;living
19;2018;6;fine_woody_litter;below;0.037096624446995;living
19;2018;6;non-woody_litter;above;0.3011709610115;living
19;2018;7;fine_woody_litter;above;0.043671732831315;living
19;2018;7;fine_woody_litter;below;0.07023077651153;living
19;2018;7;non-woody_litter;above;0.089022620927;living
19;2019;1;fine_woody_litter;above;0.124104572886815;living
19;2019;1;fine_woody_litter;below;0.087283076503645;living
19;2019;1;non-woody_litter;above;0.725562501177;living
19;2019;2;fine_woody_litter;above;0.162281175011637;living
19;2019;2;fine_woody_litter;below;0.1149707365856;living
19;2019;2;non-woody_litter;above;0.685566962814008;living
19;2019;4;fine_woody_litter;above;0.118741405970533;living
19;2019;4;fine_woody_litter;below;0.0716025851556242;living
19;2019;4;non-woody_litter;above;0.565374459809639;living
19;2019;6;fine_woody_litter;above;0.07168471128937;living
19;2019;6;fine_woody_litter;below;0.037096624446995;living
19;2019;6;non-woody_litter;above;0.3011709610115;living
19;2019;7;fine_woody_litter;above;0.043671732831315;living
19;2019;7;fine_woody_litter;below;0.07023077651153;living
19;2019;7;non-woody_litter;above;0.089022620927;living
19;2020;1;fine_woody_litter;above;0.124104572886815;living
19;2020;1;fine_woody_litter;below;0.087283076503645;living
19;2020;1;non-woody_litter;above;0.725562501177;living
19;2020;2;fine_woody_litter;above;0.162281175011637;living
19;2020;2;fine_woody_litter;below;0.1149707365856;living
19;2020;2;non-woody_litter;above;0.685566962814008;living
19;2020;4;fine_woody_litter;above;0.118741405970533;living
19;2020;4;fine_woody_litter;below;0.0716025851556242;living
19;2020;4;non-woody_litter;above;0.565374459809639;living
19;2020;6;fine_woody_litter;above;0.07168471128937;living
19;2020;6;fine_woody_litter;below;0.037096624446995;living
19;2020;6;non-woody_litter;above;0.3011709610115;living
19;2020;7;fine_woody_litter;above;0.043671732831315;living
19;2020;7;fine_woody_litter;below;0.07023077651153;living
19;2020;7;non-woody_litter;above;0.089022620927;living
19;2021;1;fine_woody_litter;above;0.124104572886815;living
19;2021;1;fine_woody_litter;below;0.087283076503645;living
19;2021;1;non-woody_litter;above;0.725562501177;living
19;2021;2;fine_woody_litter;above;0.162281175011637;living
19;2021;2;fine_woody_litter;below;0.1149707365856;living
19;2021;2;non-woody_litter;above;0.685566962814008;living
19;2021;4;fine_woody_litter;above;0.118741405970533;living
19;2021;4;fine_woody_litter;below;0.0716025851556242;living
19;2021;4;non-woody_litter;above;0.565374459809639;living
19;2021;6;fine_woody_litter;above;0.07168471128937;living
19;2021;6;fine_woody_litter;below;0.037096624446995;living
19;2021;6;non-woody_litter;above;0.3011709610115;living
19;2021;7;fine_woody_litter;above;0.043671732831315;living
19;2021;7;fine_woody_litter;below;0.07023077651153;living
19;2021;7;non-woody_litter;above;0.089022620927;living
21;2015;1;fine_woody_litter;above;0.305476504798735;living
21;2015;1;fine_woody_litter;below;0.22978525262268;living
21;2015;1;non-woody_litter;above;1.9195779218595;living
21;2015;2;fine_woody_litter;above;0.236305471933267;living
21;2015;2;fine_woody_litter;below;0.159918857143549;living
21;2015;2;non-woody_litter;above;1.30989163575188;living
21;2015;4;fine_woody_litter;above;0.167134439067798;living
21;2015;4;fine_woody_litter;below;0.0900524616644185;living
21;2015;4;non-woody_litter;above;0.70020534964425;living
21;2015;6;fine_woody_litter;above;0.182687222006695;living
21;2015;6;fine_woody_litter;below;0.09311496068233;living
21;2015;6;non-woody_litter;above;0.535369612138;living
21;2015;7;fine_woody_litter;above;0;living
21;2015;7;fine_woody_litter;below;0;living
21;2015;7;non-woody_litter;above;0;living
21;2016;1;fine_woody_litter;above;0.305476504798735;living
21;2016;1;fine_woody_litter;below;0.22978525262268;living
21;2016;1;non-woody_litter;above;1.9195779218595;living
21;2016;2;fine_woody_litter;above;0.236305471933267;living
21;2016;2;fine_woody_litter;below;0.159918857143549;living
21;2016;2;non-woody_litter;above;1.30989163575188;living
21;2016;4;fine_woody_litter;above;0.167134439067798;living
21;2016;4;fine_woody_litter;below;0.0900524616644185;living
21;2016;4;non-woody_litter;above;0.70020534964425;living
21;2016;6;fine_woody_litter;above;0.182687222006695;living
21;2016;6;fine_woody_litter;below;0.09311496068233;living
21;2016;6;non-woody_litter;above;0.535369612138;living
21;2016;7;fine_woody_litter;above;0;living
21;2016;7;fine_woody_litter;below;0;living
21;2016;7;non-woody_litter;above;0;living
21;2017;1;fine_woody_litter;above;0.305476504798735;living
21;2017;1;fine_woody_litter;below;0.22978525262268;living
21;2017;1;non-woody_litter;above;1.9195779218595;living
21;2017;2;fine_woody_litter;above;0.236305471933267;living
21;2017;2;fine_woody_litter;below;0.159918857143549;living
21;2017;2;non-woody_litter;above;1.30989163575188;living
21;2017;4;fine_woody_litter;above;0.167134439067798;living
21;2017;4;fine_woody_litter;below;0.0900524616644185;living
21;2017;4;non-woody_litter;above;0.70020534964425;living
21;2017;6;fine_woody_litter;above;0.182687222006695;living
21;2017;6;fine_woody_litter;below;0.09311496068233;living
21;2017;6;non-woody_litter;above;0.535369612138;living
21;2017;7;fine_woody_litter;above;0;living
21;2017;7;fine_woody_litter;below;0;living
21;2017;7;non-woody_litter;above;0;living
21;2018;1;fine_woody_litter;above;0.305476504798735;living
21;2018;1;fine_woody_litter;below;0.22978525262268;living
21;2018;1;non-woody_litter;above;1.9195779218595;living
21;2018;2;fine_woody_litter;above;0.236305471933267;living
21;2018;2;fine_woody_litter;below;0.159918857143549;living
21;2018;2;non-woody_litter;above;1.30989163575188;living
21;2018;4;fine_woody_litter;above;0.167134439067798;living
21;2018;4;fine_woody_litter;below;0.0900524616644185;living
21;2018;4;non-woody_litter;above;0.70020534964425;living
21;2018;6;fine_woody_litter;above;0.182687222006695;living
21;2018;6;fine_woody_litter;below;0.09311496068233;living
21;2018;6;non-woody_litter;above;0.535369612138;living
21;2018;7;fine_woody_litter;above;0;living
21;2018;7;fine_woody_litter;below;0;living
21;2018;7;non-woody_litter;above;0;living
21;2019;1;fine_woody_litter;above;0.305476504798735;living
21;2019;1;fine_woody_litter;below;0.22978525262268;living
21;2019;1;non-woody_litter;above;1.9195779218595;living
21;2019;2;fine_woody_litter;above;0.236305471933267;living
21;2019;2;fine_woody_litter;below;0.159918857143549;living
21;2019;2;non-woody_litter;above;1.30989163575188;living
21;2019;4;fine_woody_litter;above;0.167134439067798;living
21;2019;4;fine_woody_litter;below;0.0900524616644185;living
21;2019;4;non-woody_litter;above;0.70020534964425;living
21;2019;6;fine_woody_litter;above;0.182687222006695;living
21;2019;6;fine_woody_litter;below;0.09311496068233;living
21;2019;6;non-woody_litter;above;0.535369612138;living
21;2019;7;fine_woody_litter;above;0;living
21;2019;7;fine_woody_litter;below;0;living
21;2019;7;non-woody_litter;above;0;living
21;2020;1;fine_woody_litter;above;0.305476504798735;living
21;2020;1;fine_woody_litter;below;0.22978525262268;living
21;2020;1;non-woody_litter;above;1.9195779218595;living
21;2020;2;fine_woody_litter;above;0.236305471933267;living
21;2020;2;fine_woody_litter;below;0.159918857143549;living
21;2020;2;non-woody_litter;above;1.30989163575188;living
21;2020;4;fine_woody_litter;above;0.167134439067798;living
21;2020;4;fine_woody_litter;below;0.0900524616644185;living
21;2020;4;non-woody_litter;above;0.70020534964425;living
21;2020;6;fine_woody_litter;above;0.182687222006695;living
21;2020;6;fine_woody_litter;below;0.09311496068233;living
21;2020;6;non-woody_litter;above;0.535369612138;living
21;2020;7;fine_woody_litter;above;0;living
21;2020;7;fine_woody_litter;below;0;living
21;2020;7;non-woody_litter;above;0;living
21;2021;1;fine_woody_litter;above;0.305476504798735;living
21;2021;1;fine_woody_litter;below;0.22978525262268;living
21;2021;1;non-woody_litter;above;1.9195779218595;living
21;2021;2;fine_woody_litter;above;0.236305471933267;living
21;2021;2;fine_woody_litter;below;0.159918857143549;living
21;2021;2;non-woody_litter;above;1.30989163575188;living
21;2021;4;fine_woody_litter;above;0.167134439067798;living
21;2021;4;fine_woody_litter;below;0.0900524616644185;living
21;2021;4;non-woody_litter;above;0.70020534964425;living
21;2021;6;fine_woody_litter;above;0.182687222006695;living
21;2021;6;fine_woody_litter;below;0.09311496068233;living
21;2021;6;non-woody_litter;above;0.535369612138;living
21;2021;7;fine_woody_litter;above;0;living
21;2021;7;fine_woody_litter;below;0;living
21;2021;7;non-woody_litter;above;0;living
